airline,flight_number,route_code,callsign,route_leg,dpt_airport,arr_airport,alt_airport,days,dpt_time,	arr_time,level,distance,	flight_time,	flight_type,	load_factor,load_factor_variance,pilot_pay,route,notes,start_date,end_date,active,subfleets,fares,fields
AVA,00031,AV,,,BIIS,BIRK,,123456,08:50,09:30,,120,40,J,,,,DCT,,,,1,DH8D,E-Base?price=127.58%;B-Base?price=127.59%;F-Base?price=127.59%,,
AVA,00032,AV,,,BIRK,BIIS,,7,10:15,10:55,,120,40,J,,,,DCT,,,,1,DH8D,E-Base?price=127.58%;B-Base?price=127.59%;F-Base?price=127.59%,,
AVA,00033,AV,,,BIIS,BIRK,,7,11:20,12:00,,120,40,J,,,,DCT,,,,1,DH8D,E-Base?price=127.58%;B-Base?price=127.59%;F-Base?price=127.59%,,
AVA,00034,AV,,,BIRK,BIIS,,1234567,17:30,18:10,,120,40,J,,,,DCT,,,,1,DH8D,E-Base?price=127.58%;B-Base?price=127.59%;F-Base?price=127.59%,,
AVA,00035,AV,,,BIKF,CYVR,,123467,17:15,01:00,,3067,465,J,,,,DCT,,,,1,B752,E-Base?price=807.83%;B-Base?price=807.84%;F-Base?price=807.83%,,
AVA,00036,AV,,,CYVR,BIKF,,123457,02:00,09:05,,3067,425,J,,,,DCT,,,,1,B752,E-Base?price=807.83%;B-Base?price=807.84%;F-Base?price=807.83%,,
AVA,00037,AV,,,BIKF,CYYZ,,1234567,20:30,02:25,,2250,355,J,,,,DCT,,,,1,B752,E-Base?price=619.17%;B-Base?price=619.16%;F-Base?price=619.17%,,
AVA,00038,AV,,,CYYZ,BIKF,,1234567,03:45,09:05,,2250,320,J,,,,DCT,,,,1,B752,E-Base?price=619.17%;B-Base?price=619.16%;F-Base?price=619.17%,,
AVA,00039,AV,,,BIKF,EBBR,,134567,07:40,10:45,,1159,185,J,,,,DCT,,,,1,B752,E-Base?price=367.48%;B-Base?price=367.48%;F-Base?price=367.48%,,
AVA,00040,AV,,,EBBR,BIKF,,134567,12:00,15:15,,1159,195,J,,,,DCT,,,,1,B752,E-Base?price=367.48%;B-Base?price=367.48%;F-Base?price=367.48%,,
AVA,00041,AV,,,BIKF,EBBR,,26,11:10,14:15,,1159,185,J,,,,DCT,,,,1,B752,E-Base?price=367.48%;B-Base?price=367.48%;F-Base?price=367.48%,,
AVA,00042,AV,,,EBBR,BIKF,,26,15:15,18:30,,1159,195,J,,,,DCT,,,,1,B752,E-Base?price=367.48%;B-Base?price=367.48%;F-Base?price=367.48%,,
AVA,00043,AV,,,BIKF,EBLG,,7,10:01,12:46,,1194,165,J,,,,DCT,,,,1,B752,E-Base?price=375.46%;B-Base?price=375.47%;F-Base?price=375.46%,,
AVA,00044,AV,,,EBLG,BIKF,,7,13:50,16:56,,1194,186,J,,,,DCT,,,,1,B752,E-Base?price=375.46%;B-Base?price=375.47%;F-Base?price=375.46%,,
AVA,00045,AV,,,BIKF,EDDB,,1234567,07:40,11:05,,1312,205,J,,,,DCT,,,,1,B752,E-Base?price=402.77%;B-Base?price=402.77%;F-Base?price=402.77%,,
AVA,00046,AV,,,EDDB,BIKF,,1234567,12:05,15:40,,1312,215,J,,,,DCT,,,,1,B752,E-Base?price=402.77%;B-Base?price=402.77%;F-Base?price=402.77%,,
AVA,00047,AV,,,BIKF,EDDB,,27,11:00,14:10,,1312,190,J,,,,DCT,,,,1,B752,E-Base?price=402.77%;B-Base?price=402.77%;F-Base?price=402.77%,,
AVA,00048,AV,,,EDDB,BIKF,,27,15:25,18:50,,1312,205,J,,,,DCT,,,,1,B752,E-Base?price=402.77%;B-Base?price=402.77%;F-Base?price=402.77%,,
AVA,00049,AV,,,BIKF,EDDF,,1246,00:25,03:50,,1295,205,J,,,,DCT,,,,1,A320,E-Base?price=398.83%;B-Base?price=398.83%;F-Base?price=398.83%,,
AVA,00050,AV,,,EDDF,BIKF,,246,09:20,13:00,,1295,220,J,,,,DCT,,,,1,A321,E-Base?price=398.83%;B-Base?price=398.83%;F-Base?price=398.83%,,
AVA,00051,AV,,,BIKF,EDDF,,1234567,07:25,10:55,,1295,210,J,,,,DCT,,,,1,B752,E-Base?price=398.83%;B-Base?price=398.83%;F-Base?price=398.83%,,
AVA,00052,AV,,,EDDF,BIKF,,1234567,12:00,15:35,,1295,215,J,,,,DCT,,,,1,B752,E-Base?price=398.83%;B-Base?price=398.83%;F-Base?price=398.83%,,
AVA,00053,AV,,,BIKF,EDDF,,124567,10:55,14:40,,1295,225,J,,,,DCT,,,,1,B752,E-Base?price=398.83%;B-Base?price=398.83%;F-Base?price=398.83%,,
AVA,00054,AV,,,EDDF,BIKF,,124567,15:45,19:25,,1295,220,J,,,,DCT,,,,1,B752,E-Base?price=398.83%;B-Base?price=398.83%;F-Base?price=398.83%,,
AVA,00055,AV,,,BIKF,EDDF,,246,13:55,17:25,,1295,210,J,,,,DCT,,,,1,A321,E-Base?price=398.83%;B-Base?price=398.83%;F-Base?price=398.83%,,
AVA,00056,AV,,,EDDF,BIKF,,1357,19:50,23:30,,1295,220,J,,,,DCT,,,,1,A320,E-Base?price=398.83%;B-Base?price=398.83%;F-Base?price=398.83%,,
AVA,00057,AV,,,BIKF,EDDH,,15,00:50,04:05,,1169,195,J,,,,DCT,,,,1,B738,E-Base?price=369.72%;B-Base?price=369.72%;F-Base?price=369.73%,,
AVA,00058,AV,,,EDDH,BIKF,,47,20:30,23:55,,1169,205,J,,,,DCT,,,,1,B738,E-Base?price=369.72%;B-Base?price=369.72%;F-Base?price=369.73%,,
AVA,00059,AV,,,BIKF,EDDH,,12467,07:50,11:05,,1169,195,J,,,,DCT,,,,1,B752,E-Base?price=369.72%;B-Base?price=369.72%;F-Base?price=369.73%,,
AVA,00060,AV,,,EDDH,BIKF,,12467,12:05,15:15,,1169,190,J,,,,DCT,,,,1,B752,E-Base?price=369.72%;B-Base?price=369.72%;F-Base?price=369.73%,,
AVA,00061,AV,,,BIKF,EDDH,,5,11:10,14:10,,1169,180,J,,,,DCT,,,,1,B752,E-Base?price=369.72%;B-Base?price=369.72%;F-Base?price=369.73%,,
AVA,00062,AV,,,EDDH,BIKF,,5,15:15,18:25,,1169,190,J,,,,DCT,,,,1,B752,E-Base?price=369.72%;B-Base?price=369.72%;F-Base?price=369.73%,,
AVA,00063,AV,,,BIKF,EDDK,,15,00:55,04:10,,1222,195,J,,,,DCT,,,,1,A319,E-Base?price=381.89%;B-Base?price=381.89%;F-Base?price=381.89%,,
AVA,00064,AV,,,EDDK,BIKF,,04,20:45,00:15,,1222,210,J,,,,DCT,,,,1,A319,E-Base?price=381.89%;B-Base?price=381.89%;F-Base?price=381.89%,,
AVA,00065,AV,,,BIKF,EDDL,,346,07:40,11:00,,1194,200,J,,,,DCT,,,,1,B752,E-Base?price=375.62%;B-Base?price=375.62%;F-Base?price=375.62%,,
AVA,00066,AV,,,EDDL,BIKF,,346,12:00,15:40,,1194,220,J,,,,DCT,,,,1,B752,E-Base?price=375.62%;B-Base?price=375.62%;F-Base?price=375.62%,,
AVA,00067,AV,,,BIKF,EDDM,,57,01:05,04:50,,1452,225,J,,,,DCT,,,,1,A319,E-Base?price=435.17%;B-Base?price=435.17%;F-Base?price=435.17%,,
AVA,00068,AV,,,EDDM,BIKF,,37,20:00,23:55,,1452,235,J,,,,DCT,,,,1,A319,E-Base?price=435.17%;B-Base?price=435.17%;F-Base?price=435.17%,,
AVA,00069,AV,,,BIKF,EDDM,,14,01:20,05:05,,1452,225,J,,,,DCT,,,,1,A319,E-Base?price=435.17%;B-Base?price=435.17%;F-Base?price=435.17%,,
AVA,00070,AV,,,EDDM,BIKF,,46,20:00,23:55,,1452,235,J,,,,DCT,,,,1,A320,E-Base?price=435.17%;B-Base?price=435.17%;F-Base?price=435.17%,,
AVA,00071,AV,,,BIKF,EDDM,,1234567,07:20,11:05,,1452,225,J,,,,DCT,,,,1,B752,E-Base?price=435.17%;B-Base?price=435.17%;F-Base?price=435.17%,,
AVA,00072,AV,,,EDDM,BIKF,,1234567,12:05,16:00,,1452,235,J,,,,DCT,,,,1,B752,E-Base?price=435.17%;B-Base?price=435.17%;F-Base?price=435.17%,,
AVA,00073,AV,,,BIKF,EDDM,,346,10:45,14:25,,1452,220,J,,,,DCT,,,,1,B752,E-Base?price=435.17%;B-Base?price=435.17%;F-Base?price=435.17%,,
AVA,00074,AV,,,EDDM,BIKF,,346,15:25,19:20,,1452,235,J,,,,DCT,,,,1,B752,E-Base?price=435.17%;B-Base?price=435.17%;F-Base?price=435.17%,,
AVA,00075,AV,,,BIKF,EETN,,3,01:15,04:40,,1343,205,J,,,,DCT,,,,1,CRJ9,E-Base?price=409.82%;B-Base?price=409.82%;F-Base?price=409.82%,,
AVA,00076,AV,,,EETN,BIKF,,2,20:30,00:15,,1343,225,J,,,,DCT,,,,1,CRJ9,E-Base?price=409.82%;B-Base?price=409.82%;F-Base?price=409.82%,,
AVA,00077,AV,,,BIKF,EFHK,,1234567,07:30,10:55,,1319,205,J,,,,DCT,,,,1,B752,E-Base?price=404.37%;B-Base?price=404.36%;F-Base?price=404.36%,,
AVA,00078,AV,,,EFHK,BIKF,,1234567,12:05,15:30,,1319,205,J,,,,DCT,,,,1,B752,E-Base?price=404.37%;B-Base?price=404.36%;F-Base?price=404.36%,,
AVA,00079,AV,,,BIKF,EFHK,,357,09:25,12:55,,1319,210,J,,,,DCT,,,,1,A320,E-Base?price=404.37%;B-Base?price=404.36%;F-Base?price=404.36%,,
AVA,00080,AV,,,EFHK,BIKF,,246,13:10,17:00,,1319,230,J,,,,DCT,,,,1,A321,E-Base?price=404.37%;B-Base?price=404.36%;F-Base?price=404.36%,,
AVA,00081,AV,,,BIKF,EFHK,,1357,11:00,14:20,,1319,200,J,,,,DCT,,,,1,B752,E-Base?price=404.37%;B-Base?price=404.36%;F-Base?price=404.36%,,
AVA,00082,AV,,,EFHK,BIKF,,1357,15:20,18:45,,1319,205,J,,,,DCT,,,,1,B752,E-Base?price=404.37%;B-Base?price=404.36%;F-Base?price=404.36%,,
AVA,00083,AV,,,BIKF,EGCC,,257,08:00,10:45,,892,165,J,,,,DCT,,,,1,B752,E-Base?price=305.83%;B-Base?price=305.84%;F-Base?price=305.84%,,
AVA,00084,AV,,,EGCC,BIKF,,257,11:55,14:40,,892,165,J,,,,DCT,,,,1,B752,E-Base?price=305.83%;B-Base?price=305.84%;F-Base?price=305.84%,,
AVA,00085,AV,,,BIKF,EGKK,,1235,07:45,10:45,,1044,180,J,,,,DCT,,,,1,B752,E-Base?price=340.94%;B-Base?price=340.94%;F-Base?price=340.94%,,
AVA,00086,AV,,,EGKK,BIKF,,1235,12:10,15:10,,1044,180,J,,,,DCT,,,,1,B752,E-Base?price=340.94%;B-Base?price=340.94%;F-Base?price=340.94%,,
AVA,00087,AV,,,BIKF,EGLL,,1234567,07:40,10:45,,1023,185,J,,,,DCT,,,,1,B763,E-Base?price=335.98%;B-Base?price=335.98%;F-Base?price=335.98%,,
AVA,00088,AV,,,EGLL,BIKF,,1234567,12:05,15:10,,1023,185,J,,,,DCT,,,,1,B763,E-Base?price=335.98%;B-Base?price=335.98%;F-Base?price=335.98%,,
AVA,00089,AV,,,BIKF,EGLL,,0123456,12:30,15:30,,1023,180,J,,,,DCT,,,,1,B752,E-Base?price=335.98%;B-Base?price=335.98%;F-Base?price=335.98%,,
AVA,00090,AV,,,EGLL,BIKF,,1234567,19:50,22:55,,1023,185,J,,,,DCT,,,,1,B752,E-Base?price=335.98%;B-Base?price=335.98%;F-Base?price=335.98%,,
AVA,00091,AV,,,BIKF,EGPF,,1234567,10:30,12:50,,727,140,J,,,,DCT,,,,1,B752,E-Base?price=267.78%;B-Base?price=267.78%;F-Base?price=267.78%,,
AVA,00092,AV,,,EGPF,BIKF,,1234567,13:40,16:10,,727,150,J,,,,DCT,,,,1,B752,E-Base?price=267.78%;B-Base?price=267.78%;F-Base?price=267.78%,,
AVA,00093,AV,,,BIKF,EHAM,,1234567,07:40,10:40,,1099,180,J,,,,DCT,,,,1,B763,E-Base?price=353.69%;B-Base?price=353.69%;F-Base?price=353.69%,,
AVA,00094,AV,,,EHAM,BIKF,,1234567,12:00,15:10,,1099,190,J,,,,DCT,,,,1,B763,E-Base?price=353.69%;B-Base?price=353.69%;F-Base?price=353.69%,,
AVA,00095,AV,,,BIKF,EHAM,,1234567,11:10,14:20,,1099,190,J,,,,DCT,,,,1,B763,E-Base?price=353.69%;B-Base?price=353.69%;F-Base?price=353.69%,,
AVA,00096,AV,,,EHAM,BIKF,,1234567,15:30,18:40,,1099,190,J,,,,DCT,,,,1,B763,E-Base?price=353.69%;B-Base?price=353.69%;F-Base?price=353.69%,,
AVA,00097,AV,,,BIKF,EIDW,,12357,07:30,09:50,,808,140,J,,,,DCT,,,,1,B752,E-Base?price=286.48%;B-Base?price=286.47%;F-Base?price=286.47%,,
AVA,00098,AV,,,EIDW,BIKF,,12357,10:45,13:05,,808,140,J,,,,DCT,,,,1,B752,E-Base?price=286.48%;B-Base?price=286.47%;F-Base?price=286.47%,,
AVA,00099,AV,,,BIKF,EIDW,,346,10:30,12:50,,808,140,J,,,,DCT,,,,1,B752,E-Base?price=286.48%;B-Base?price=286.47%;F-Base?price=286.47%,,
AVA,00100,AV,,,EIDW,BIKF,,346,13:40,16:00,,808,140,J,,,,DCT,,,,1,B752,E-Base?price=286.48%;B-Base?price=286.47%;F-Base?price=286.47%,,
AVA,00101,AV,,,BIKF,EKBI,,1256,16:15,18:55,,1062,160,J,,,,DCT,,,,1,B752,E-Base?price=344.97%;B-Base?price=344.97%;F-Base?price=344.97%,,
AVA,00102,AV,,,EKBI,BIKF,,1256,19:55,22:45,,1062,170,J,,,,DCT,,,,1,B752,E-Base?price=344.97%;B-Base?price=344.97%;F-Base?price=344.97%,,
AVA,00103,AV,,,BIKF,EKCH,,1234567,07:45,10:55,,1157,190,J,,,,DCT,,,,1,B763,E-Base?price=366.95%;B-Base?price=366.95%;F-Base?price=366.95%,,
AVA,00104,AV,,,EKCH,BIKF,,1234567,12:00,15:15,,1157,195,J,,,,DCT,,,,1,B763,E-Base?price=366.95%;B-Base?price=366.95%;F-Base?price=366.95%,,
AVA,00105,AV,,,BIKF,EKCH,,123456,08:00,11:15,,1157,195,J,,,,DCT,,,,1,B763,E-Base?price=366.95%;B-Base?price=366.95%;F-Base?price=366.95%,,
AVA,00106,AV,,,EKCH,BIKF,,0123456,12:25,15:25,,1157,180,J,,,,DCT,,,,1,B752,E-Base?price=366.95%;B-Base?price=366.95%;F-Base?price=366.95%,,
AVA,00107,AV,,,BIKF,EKCH,,1234567,11:10,14:10,,1157,180,J,,,,DCT,,,,1,B752,E-Base?price=366.95%;B-Base?price=366.95%;F-Base?price=366.95%,,
AVA,00108,AV,,,EKCH,BIKF,,1234567,15:25,18:40,,1157,195,J,,,,DCT,,,,1,B752,E-Base?price=366.95%;B-Base?price=366.95%;F-Base?price=366.95%,,
AVA,00109,AV,,,BIKF,EKCH,,123457,16:10,19:20,,1157,190,J,,,,DCT,,,,1,B752,E-Base?price=366.95%;B-Base?price=366.95%;F-Base?price=366.95%,,
AVA,00110,AV,,,EKCH,BIKF,,123457,20:30,23:45,,1157,195,J,,,,DCT,,,,1,B752,E-Base?price=366.95%;B-Base?price=366.95%;F-Base?price=366.95%,,
AVA,00111,AV,,,BIKF,ENBR,,1234567,10:30,12:50,,804,140,J,,,,DCT,,,,1,B752,E-Base?price=285.46%;B-Base?price=285.46%;F-Base?price=285.46%,,
AVA,00112,AV,,,ENBR,BIKF,,1234567,13:40,16:05,,804,145,J,,,,DCT,,,,1,B752,E-Base?price=285.46%;B-Base?price=285.46%;F-Base?price=285.46%,,
AVA,00113,AV,,,BIKF,ENGM,,1234567,07:50,10:30,,961,160,J,,,,DCT,,,,1,B752,E-Base?price=321.82%;B-Base?price=321.82%;F-Base?price=321.82%,,
AVA,00114,AV,,,ENGM,BIKF,,1234567,11:40,14:40,,961,180,J,,,,DCT,,,,1,B752,E-Base?price=321.82%;B-Base?price=321.82%;F-Base?price=321.82%,,
AVA,00115,AV,,,BIKF,ENGM,,1234567,10:30,13:00,,961,150,J,,,,DCT,,,,1,B752,E-Base?price=321.82%;B-Base?price=321.82%;F-Base?price=321.82%,,
AVA,00116,AV,,,ENGM,BIKF,,1234567,13:50,16:30,,961,160,J,,,,DCT,,,,1,B752,E-Base?price=321.82%;B-Base?price=321.82%;F-Base?price=321.82%,,
AVA,00117,AV,,,BIKF,ENGM,,47,16:25,18:55,,961,150,J,,,,DCT,,,,1,A319,E-Base?price=321.82%;B-Base?price=321.82%;F-Base?price=321.82%,,
AVA,00118,AV,,,ENGM,BIKF,,47,19:55,22:45,,961,170,J,,,,DCT,,,,1,A319,E-Base?price=321.82%;B-Base?price=321.82%;F-Base?price=321.82%,,
AVA,00119,AV,,,BIKF,EPGD,,246,20:35,00:10,,1357,215,J,,,,DCT,,,,1,A320,E-Base?price=413.14%;B-Base?price=413.14%;F-Base?price=413.14%,,
AVA,00120,AV,,,EPGD,BIKF,,246,16:00,19:50,,1357,230,J,,,,DCT,,,,1,A320,E-Base?price=413.14%;B-Base?price=413.14%;F-Base?price=413.14%,,
AVA,00121,AV,,,BIKF,EPWA,,1246,00:15,04:15,,1513,240,J,,,,DCT,,,,1,A321,E-Base?price=449.18%;B-Base?price=449.18%;F-Base?price=449.18%,,
AVA,00122,AV,,,EPWA,BIKF,,4,18:55,23:10,,1513,255,J,,,,DCT,,,,1,A320,E-Base?price=449.18%;B-Base?price=449.18%;F-Base?price=449.18%,,
AVA,00123,AV,,,BIKF,EPWA,,4,23:55,03:55,,1513,240,J,,,,DCT,,,,1,A320,E-Base?price=449.18%;B-Base?price=449.18%;F-Base?price=449.18%,,
AVA,00124,AV,,,EPWA,BIKF,,0135,19:15,23:30,,1513,255,J,,,,DCT,,,,1,A321,E-Base?price=449.18%;B-Base?price=449.18%;F-Base?price=449.18%,,
AVA,00125,AV,,,BIKF,ESSA,,1234567,07:35,10:40,,1156,185,J,,,,DCT,,,,1,B752,E-Base?price=366.86%;B-Base?price=366.86%;F-Base?price=366.86%,,
AVA,00126,AV,,,ESSA,BIKF,,1234567,11:50,15:05,,1156,195,J,,,,DCT,,,,1,B752,E-Base?price=366.86%;B-Base?price=366.86%;F-Base?price=366.86%,,
AVA,00127,AV,,,BIKF,ESSA,,1234567,11:05,14:00,,1156,175,J,,,,DCT,,,,1,B752,E-Base?price=366.86%;B-Base?price=366.86%;F-Base?price=366.86%,,
AVA,00128,AV,,,ESSA,BIKF,,1234567,15:10,18:20,,1156,190,J,,,,DCT,,,,1,B752,E-Base?price=366.86%;B-Base?price=366.86%;F-Base?price=366.86%,,
AVA,00129,AV,,,BIKF,ESSA,,47,16:25,19:20,,1156,175,J,,,,DCT,,,,1,B752,E-Base?price=366.86%;B-Base?price=366.86%;F-Base?price=366.86%,,
AVA,00130,AV,,,ESSA,BIKF,,47,20:20,23:30,,1156,190,J,,,,DCT,,,,1,B752,E-Base?price=366.86%;B-Base?price=366.86%;F-Base?price=366.86%,,
AVA,00131,AV,,,BIKF,ESSP,,5,09:35,12:16,,1145,161,J,,,,DCT,,,,1,B752,E-Base?price=364.32%;B-Base?price=364.32%;F-Base?price=364.32%,,
AVA,00132,AV,,,ESSP,BIKF,,5,15:47,18:35,,1145,168,J,,,,DCT,,,,1,B752,E-Base?price=364.32%;B-Base?price=364.32%;F-Base?price=364.32%,,
AVA,00133,AV,,,BIKF,EVRA,,37,21:30,01:10,,1405,220,J,,,,DCT,,,,1,A320,E-Base?price=424.32%;B-Base?price=424.33%;F-Base?price=424.33%,,
AVA,00134,AV,,,EVRA,BIKF,,37,16:50,20:50,,1405,240,J,,,,DCT,,,,1,A320,E-Base?price=424.32%;B-Base?price=424.33%;F-Base?price=424.33%,,
AVA,00135,AV,,,BIKF,KBOS,,1234567,20:45,02:10,,2091,325,J,,,,DCT,,,,1,B763,E-Base?price=582.48%;B-Base?price=582.47%;F-Base?price=582.47%,,
AVA,00136,AV,,,KBOS,BIKF,,1234567,03:45,08:55,,2091,310,J,,,,DCT,,,,1,B763,E-Base?price=582.48%;B-Base?price=582.47%;F-Base?price=582.47%,,
AVA,00137,AV,,,BIKF,KDEN,,1234567,16:50,00:45,,3090,475,J,,,,DCT,,,,1,B752,E-Base?price=813.14%;B-Base?price=813.14%;F-Base?price=813.14%,,
AVA,00138,AV,,,KDEN,BIKF,,1234567,01:50,09:15,,3090,445,J,,,,DCT,,,,1,B752,E-Base?price=813.14%;B-Base?price=813.14%;F-Base?price=813.14%,,
AVA,00139,AV,,,BIKF,KIAD,,1234567,20:20,02:35,,2425,375,J,,,,DCT,,,,1,B752,E-Base?price=659.6%;B-Base?price=659.6%;F-Base?price=659.6%,,
AVA,00140,AV,,,KIAD,BIKF,,1234567,03:50,09:35,,2425,345,J,,,,DCT,,,,1,B752,E-Base?price=659.6%;B-Base?price=659.6%;F-Base?price=659.6%,,
AVA,00141,AV,,,BIKF,KJFK,,3,05:51,10:54,,2246,303,J,,,,DCT,,,,1,B752,E-Base?price=618.4%;B-Base?price=618.39%;F-Base?price=618.39%,,
AVA,00142,AV,,,KJFK,BIKF,,3,13:39,19:09,,2246,330,J,,,,DCT,,,,1,B752,E-Base?price=618.4%;B-Base?price=618.39%;F-Base?price=618.39%,,
AVA,00143,AV,,,BIKF,KJFK,,6,13:41,19:12,,2246,331,J,,,,DCT,,,,1,B752,E-Base?price=618.4%;B-Base?price=618.39%;F-Base?price=618.39%,,
AVA,00144,AV,,,KJFK,BIKF,,6,21:59,03:04,,2246,305,J,,,,DCT,,,,1,B752,E-Base?price=618.4%;B-Base?price=618.39%;F-Base?price=618.39%,,
